orgid,pulseid,manager,q1_s,q2_s,q3_s,q4_s,q5_s,q6_s,q7_s,q8_s,q9_s,q10_s,gender,ethnic,los,wave,group,stratum,sector,female_mgr,progress,num_managers,org_nor
esorg105,espulse2023,No,8,Strongly Agree,Agree,Agree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Female,British,2,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2024,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,2,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2025,No,7,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,I do not wish to disclose my ethnic origin,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2026,Yes,10,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,6,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2027,Yes,8,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Female,British,10,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2028,No,5,Neither agree nor disagree,Agree,Neither agree nor disagree,Don't know,Agree,Don't know,Agree,Neither agree nor disagree,Neither agree nor disagree,Female,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2029,Yes,8,Agree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Female,British,10,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2030,Yes,8,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,British,4,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2031,No,10,Strongly Agree,Agree,Agree,Don't know,Disagree,Don't know,Agree,Agree,Agree,Female,British,7,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2032,No,8,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,3,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2033,No,10,Strongly Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,2,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2034,Yes,10,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,2,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2035,No,5,Agree,Strongly Disagree,Strongly Disagree,Don't know,Strongly Agree,Don't know,Strongly Disagree,Disagree,Strongly Disagree,Female,British,5,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2036,Yes,10,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Female,British,5,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2037,No,8,Strongly Agree,Agree,Strongly Agree,Don't know,Disagree,Don't know,Agree,Agree,Strongly Agree,Female,British,3,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2038,No,5,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,9,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2039,No,1,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,British,6,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2040,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2041,No,1,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,I do not wish to disclose my ethnic origin,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2042,Yes,10,Strongly Agree,Agree,Agree,Don't know,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,1,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2043,No,5,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Female,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2044,Yes,9,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,4,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2045,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Don't know,Neither agree nor disagree,Don't know,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,0,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2046,Yes,10,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Female,British,6,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2047,Yes,8,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Female,British,7,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2048,No,10,Agree,Agree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,I do not wish to disclose my ethnic origin,1,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2049,Yes,9,Strongly Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,British,5,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2050,No,6,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Female,British,2,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2051,Yes,10,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,6,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2052,Yes,10,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Female,British,13,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2053,Yes,10,Strongly Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,19,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2054,No,6,Neither agree nor disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Don't know,Agree,Agree,Neither agree nor disagree,Female,British,5,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2055,No,2,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Other,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2056,No,10,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Female,Any other mixed background,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2057,No,5,Agree,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Male,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2058,No,8,Strongly Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Female,British,14,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2059,No,8,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Female,Any other mixed background,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2060,No,5,Neither agree nor disagree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,10,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2061,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2062,Yes,10,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,British,4,1,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2063,Yes,10,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,9,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2064,Yes,10,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Female,British,4,2,Control,1,105Charity,0.77,0.79,35,180
esorg105,espulse2065,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,1,2,Control,1,105Charity,0.77,0.79,35,180
esorg106,espulse2066,Yes,9,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Male,British,40,2,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2067,Yes,9,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Male,British,42,1,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2068,No,4,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Male,British,21,1,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2069,No,7,Strongly Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Female,British,5,1,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2070,Yes,6,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,25,1,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2071,Yes,10,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,Other,8,2,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2072,Yes,8,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Male,British,11,1,Control,2,106Retail,0.28,0.75,50,360
esorg106,espulse2073,No,7,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Female,British,1,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2074,No,5,Don't know,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Male,Other,2,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2075,No,7,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Male,British,1,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2076,Yes,10,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,13,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2077,Yes,10,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Female,British,13,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2078,Yes,10,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,12,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2079,No,8,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,21,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2080,No,10,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Female,British,7,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2081,Yes,8,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Female,British,1,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2082,No,7,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,1,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2083,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Male,British,17,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2084,No,9,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,0,1,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2085,Yes,10,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Male,British,17,1,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2086,No,8,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Male,Other,5,1,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2087,No,7,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Female,British,7,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2088,No,7,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Female,British,1,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2089,Yes,10,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,18,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2090,No,10,Agree,Disagree,Neither agree nor disagree,Strongly Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Male,British,4,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2091,Yes,7,Agree,Agree,Agree,Agree,Disagree,Don't know,Agree,Agree,Agree,Female,British,0,1,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2092,No,8,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Male,Other,7,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2093,No,8,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Male,I do not wish to disclose my ethnic origin,4,2,Control,1,106Retail,0.28,0.75,50,360
esorg106,espulse2094,No,1,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,35,1,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2095,No,10,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Male,British,2,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2096,No,8,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Male,White and Asian,1,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2097,Yes,10,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Male,British,5,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2098,Yes,9,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Male,British,6,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2099,Yes,9,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,Any other Asian background,2,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2100,Yes,9,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Male,British,4,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2101,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,Any other Asian background,2,1,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2102,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,3,1,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2103,No,5,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,21,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2104,No,5,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Male,British,21,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2105,No,10,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Male,Any other mixed background,4,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2106,Yes,5,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Male,Any other mixed background,2,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2107,No,9,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Male,British,1,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2108,No,8,Agree,Agree,Don't know,Don't know,Disagree,Don't know,Don't know,Agree,Agree,Female,Other,1,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2109,No,8,Agree,Neither agree nor disagree,Agree,Don't know,Strongly Disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Male,Other,1,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2110,No,7,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,1,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2111,Yes,7,Agree,Strongly Disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Male,British,3,1,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2112,No,9,Strongly Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Female,White and Asian,1,2,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2113,Yes,7,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Male,Any other mixed background,1,1,Treatment,1,106Retail,0.28,0.75,50,360
esorg106,espulse2114,No,8,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Non-binary,British,1,2,Treatment,1,106Retail,0.28,0.75,50,360
